"phenotype","mean","var"
"20003_1140865654",0.000359970205542987,0.000359840626994109
"20003_1140872200",0.00169462896763314,0.0016917572002952
"20003_1140881856",0.0119205518066351,0.0117784522512604
"20003_1141190158",0.000891618509114169,0.000890823525548374
"20003_2038460076",0.000952536543898367,0.000951629218030905
"20003_1140876136",0.00668713881835627,0.0066424209927803
"20003_1140876404",0.00084731448381657,0.000846596541982085
"20003_1141176570",0.00121836069568396,0.00121687629289917
"20003_1140871266",0.00143434281900975,0.0014322854796873
"20003_1140862476",0.0028880686490872,0.00287972770856536
"20003_1141168318",0.00634101362071878,0.00630080516698064
"20003_1140911754",0.000742092423734774,0.000741541722569409
"20003_1140865354",0.00522233698195442,0.00519506417840133
"20003_1141192740",0.00184138605143144,0.00183799534884103
"20003_1140872228",0.00463530864676124,0.0046138225605105
"20003_1141156846",0.00107437261346676,0.00107321833695419
"20003_1140852976",0.0308688296261017,0.0299159449836164
"20003_1140883504",0.0112698364350766,0.0111428272218032
"20003_1140882910",0.000681174388950576,0.000680710390402414
"20003_1140862776",0.000908232518600768,0.000907407632292924
"20003_1141192736",0.00590351137090499,0.00586865992439859
"20003_1141146188",0.00200752614629743,0.00200349598506936
"20003_1140875336",0.000498420284597983,0.000498171861817884
"20003_1140875420",0.00109652462611556,0.00109532225985988
"20003_1140874370",0.000791934452194572,0.000791307292018
"20003_1140888502",0.000877773501208669,0.000877003014889245
"20003_1141171948",0.002910220661736,0.002901751277436
"20003_1140911682",0.00139280779529325,0.00139086788173862
"20003_1141177526",0.00333387790364428,0.00332276316176788
"20003_1141179992",0.00116574966564306,0.00116439069336011
"20003_1140870422",0.00837346078124611,0.00830334593579104
"20003_1140883066",0.00981611060499916,0.00971975457758958
"20003_1140862772",0.00726586014880615,0.00721306742510414
"20003_1140863182",0.000625794357328578,0.000625402738750914
"20003_1141175690",0.000833469475911071,0.000832774804543795
"20003_1141150944",0.00505619688708842,0.00503063176012742
"20003_1141192414",0.000653484373139577,0.000653057331313639
"20003_1140884672",0.000454116259300384,0.000453910037723423
"20003_1140862572",0.00210721020321703,0.00210276986837648
"20003_1140870570",0.00309297476608859,0.00308340827318493
"20003_1140910814",0.000490113279854683,0.000489873068827593
"20003_1140882782",0.00153679587751045,0.00153443413594131
"20003_1140879760",0.0146867843861539,0.0144710827505485
"20003_1140872290",0.00123774370675166,0.00123621169726805
"20003_1141180212",0.00180815803245824,0.00180488859698789
"20003_1140873394",0.000897156512276369,0.000896351622468849
"20003_1140925800",0.00313174078822399,0.00312193298785936
"20003_1141188658",0.000426426243489385,0.000426244404148249
"20003_1140911730",0.00165586294549774,0.00165312106340347
"20003_1141146612",0.00056210732096328,0.000561791356323
"20003_1140923572",0.000371046211867387,0.000370908536576046
"20003_1141146138",0.00715510008556215,0.00710390462832774
"20003_1140870956",0.00085008348539767,0.000849360843465524
"20003_1141192410",0.00616656652110948,0.00612853997845022
"20003_1140866122",0.00532202103887401,0.0052936971309358
"20003_1141157486",0.00156725489490254,0.00156479860699695
"20003_1140879404",0.000814086464843371,0.00081342372807113
"20003_1140879430",0.00199921914155413,0.00199522226437817
"20003_1140874420",0.00672590484049166,0.00668066704456831
"20003_1140875990",0.00170016697079534,0.00169727640306676
"20003_1140866280",0.000830700474329971,0.000830010411051919
"20003_1140882236",0.00138173178896885,0.0013798226062322
"20003_1140910548",0.000470730268786983,0.000470508681801031
"20003_1140929012",0.00182477204194484,0.00182144224893977
"20003_1140861088",0.00222073926804212,0.0022158075851455
"20003_1140884444",0.00517803295665682,0.00515122093135659
"20003_1140882800",0.00109652462611556,0.00109532225985988
"20003_1140864734",0.000440271251394885,0.00044007741262008
"20003_1140861276",0.00107991061662896,0.00107874440968905
"20003_1140861954",0.00135127277157675,0.00134944683347355
"20003_1140879464",0.00333110890206318,0.00332001261554578
"20003_1140879658",0.000323973184988689,0.000323868226364097
"20003_1140923276",0.000592566338355379,0.000592215203490027
"20003_1140865426",0.000811317463262272,0.000810659227236077
"20003_1140867490",0.000969150553384966,0.00096821130058984
"20003_1140884700",0.000659022376301777,0.00065858806580931
"20003_1140923336",0.00147310884114515,0.00147093879148729
"20003_1141195232",0.000711633406342675,0.000711126984237652
"20003_1140863144",0.00350278700009138,0.00349051748332337
"20003_1140865382",0.000318435181826489,0.000318333780861464
"20003_1140865350",0.00145095682849635,0.00144885155277819
"20003_1140868772",0.000354432202380788,0.000354306580194703
"20003_1140888098",0.00436948449497565,0.00435039210022381
"20003_1140888648",0.00477929672897843,0.00475645505175481
"20003_1140916288",0.000526110300408982,0.000525833508360785
"20003_1140926922",0.000714402407923775,0.000713892037123328
"20003_1141168554",0.00134296576683345,0.00134116220978257
"20003_1141180148",0.000365508208705187,0.000365374612454556
"20003_1140866078",0.00318988982142709,0.00317971442435424
"20003_1141146198",0.0028631476348573,0.00285495002047831
"20003_1197",0.00225396728701532,0.00224888691848439
"20003_1201",0.00184692405459364,0.0018435129261302
"20003_1140872072",0.00225119828543422,0.00224613039171388
"20003_1140882776",0.00057318332728768,0.000572854788160999
"20003_1140874138",0.000390429222935086,0.000390276787956965
"20003_2038459814",0.00255025045619301,0.0025437466788037
"20003_1140871462",0.00647392569661157,0.00643201398268632
"20003_1140879620",0.000670098382626176,0.000669649350783778
"20003_1140888560",0.0142797411537322,0.0140758301463146
"20003_1141151946",0.000343356196056388,0.000343238302579018
"20003_1141179914",0.000609180347841979,0.000608809247145782
"20003_1140883568",0.00228996430756962,0.00228472037103968
"20003_1141153242",0.00028797616443439,0.000287893234163108
"20003_1140863202",0.00210167220005483,0.00209725517401834
"20003_1140871024",0.00725201514090065,0.00719942341729679
"20003_1141200564",0.000908232518600768,0.000907407632292924
"20003_1140874126",0.000620256354166378,0.000619871636221494
"20003_1141184726",0.00058149033203098,0.000581152201024734
"20003_1140879842",0.00665944880254527,0.00661510054419154
"20003_1140883548",0.00131804475260355,0.00131630751063369
"20003_1140910832",0.00086946649646537,0.000868710524476894
"20003_1141150624",0.000966381551803866,0.000965447658500199
"20003_1199",0.00367169609653847,0.00365821474431314
"20003_1140884412",0.0027302355589645,0.00272278137275707
"20003_1140861138",0.000891618509114169,0.000890823525548374
"20003_1140911658",0.00163371093284894,0.00163104192143683
"20003_1141185326",0.000695019396856076,0.000694536344894069
"20003_1140879428",0.00497866484281763,0.00495387773920052
"20003_1141169520",0.000905463517019668,0.000904643652839015
"20003_1141176668",0.000794703453775672,0.000794071900196229
"20003_1140865416",0.000911001520181868,0.000910171596412094
"20003_1141177532",0.00177493001348504,0.00177177963693227
"20003_1140865578",0.00141219080636095,0.00141019652348738
"20003_1140916282",0.00424487942382615,0.00422686042250333
"20003_1141157418",0.00028797616443439,0.000287893234163108
"20003_1141157294",0.000711633406342675,0.000711126984237652
"20003_1140923348",0.000803010458518972,0.000802365632722481
"20003_1140888538",0.00670098382626176,0.00665608064202194
"20003_1140862380",0.000545493311476681,0.000545195748523815
"20003_1140884464",0.00357201203961887,0.00355925276960769
"20003_1140888172",0.00196322212099983,0.00195936787990345
"20003_1141152590",0.000883311504370869,0.000882531265157115
"20003_1140882618",0.000440271251394885,0.00044007741262008
"20003_1140888266",0.0101096247725957,0.0100074202595531
"20003_1141178052",0.000368277210286287,0.000368141582182671
"20003_1140873966",0.00103837559291246,0.00103729736904051
"20003_1140878304",0.000681174388950576,0.000680710390402414
"20003_1195",0.00269146953682911,0.00268422552856143
"20003_1141180342",0.000639639365234078,0.000639230226716521
"20003_1140911734",0.0057401402776201,0.00570719106721334
"20003_1141171496",0.000503958287760182,0.00050370431380438
"20003_1140871542",0.00107437261346676,0.00107321833695419
"20003_1140870862",0.000988533564452665,0.000987556365844616
"20003_1140888570",0.00167247695498434,0.00166967977581939
"20003_1140927086",0.00085285248697877,0.000852125129614224
"20003_1141152998",0.00712741006975115,0.00707661009544876
"20003_1140875486",0.000526110300408982,0.000525833508360785
"20003_1140879634",0.00143711182059085,0.00143504653020597
"20003_1141153006",0.00086115949172207,0.000860417896051887
"20003_1140873548",0.0029766766996824,0.00296781609550796
"20003_1140926606",0.00627732658435348,0.00623792175530685
"20003_1140923402",0.000988533564452665,0.000987556365844616
"20003_1140909954",0.000321204183407589,0.00032110101128015
"20003_1141176662",0.00106883461030456,0.00106769220288038
"20003_1141180226",0.000811317463262272,0.000810659227236077
"20003_1140867888",0.00333387790364428,0.00332276316176788
"20003_1140881446",0.000459654262462584,0.000459442980421584
"20003_1140873480",0.000445809254557084,0.000445610508665636
"20003_1141176288",0.000443040252975984,0.000442843968310227
"20003_1141180936",0.000440271251394885,0.00044007741262008
"20003_1141194224",0.000415350237164985,0.000415177721345472
"20003_1141152732",0.0027219285542212,0.00271451965916692
"20003_1141182632",0.00149249185221285,0.00149026432028393
"20003_1140867504",0.000686712392112776,0.000686240818203295
"20003_1140877892",0.000617487352585278,0.000617106061954676
"20003_1141167932",0.000808548461681172,0.000807894711066285
"20003_1140926780",0.000722709412667075,0.000722187103771917
"20003_1140872112",0.000744861425315874,0.00074430660677295
"20003_1141146508",0.000487344278273583,0.000487106773828017
"20003_1140871732",0.000664560379463977,0.000664118738966023
"20003_1140870954",0.0028077676032353,0.00279988404432152
"20003_1140874014",0.000382122218191787,0.000381976200802151
"20003_1140874930",0.0058232103250531,0.00578930054656329
"20003_1140911640",0.000589797336774279,0.000589449475875813
"20003_1140883524",0.000534417305152281,0.000534131703296235
"20003_1141168684",0.000897156512276369,0.000896351622468849
"20003_1140874866",0.000800241456937872,0.00079960107054847
"20003_1140865564",0.000551031314638881,0.000550727679129168
"20003_1141166294",0.000448578256138184,0.000448377033686304
"20003_1141176732",0.000758706433221373,0.000758130797769562
"20003_1140909368",0.000686712392112776,0.000686240818203295
"20003_1141168680",0.00114636665457536,0.00114505249806864
"20003_1140873608",0.000786396449032372,0.000785778029657322
"20003_1140911736",0.00149802985537505,0.00149578576192745
"20003_1141200384",0.000982995561290465,0.000982029281016949
"20003_1140861166",0.000459654262462584,0.000459442980421584
"20003_1140865800",0.00264162750836931,0.00263464931247633
"20003_1140881882",0.000634101362071878,0.000633699277534496
"20003_1140928916",0.00112144564034546,0.00112018800002121
"20003_1141150620",0.000955305545479466,0.000954392936794243
"20003_1140909578",0.000753168430059174,0.000752601167375136
"20003_1140875840",0.000747630426896974,0.000747071475641752
"20003_1140878036",0.000695019396856076,0.000694536344894069
"20003_1140909936",0.000689481393693876,0.000689006009101626
"20003_1140880086",0.000606411346260879,0.000606043611540005
"20003_1140866800",0.000409812234002786,0.000409644287935647
"20003_1140884308",0.00143157381742865,0.0014295244138339
"20003_1141171932",0.000465192265624784,0.000464975861780787
"20003_1141187230",0.00029074516601549,0.000290660633263928
"20003_1140888594",0.000481806275111383,0.000481574137824646
"20003_1141179920",0.000686712392112776,0.000686240818203295
"20003_1140917034",0.000456885260881484,0.000456676516739873
"20003_1140888512",0.000348894199218588,0.000348772472056339
"20003_1140865716",0.00193276310360773,0.00192902753039306
"20003_1141200322",0.00158109990280804,0.00157860002590538
"20003_1140879494",0.00122112969726506,0.00121963853952751
"20003_1140879628",0.000409812234002786,0.000409644287935647
"20003_1141180392",0.00057318332728768,0.000572854788160999
"20003_1140875392",0.000454116259300384,0.000453910037723423
"20003_1141172924",0.00132635175734685,0.00132459254836264
"20003_1140866026",0.00056487632254438,0.000564557237284609
"20003_1140871472",0.000670098382626176,0.000669649350783778
"20003_1141184748",0.000639639365234078,0.000639230226716521
"20003_1141164060",0.000498420284597983,0.000498171861817884
"20003_1141157458",0.00058149033203098,0.000581152201024734
"20003_1140909708",0.00751507029110514,0.00745859400962488
"20003_1140867876",0.00135957977632005,0.00135773131915187
"20003_1141172492",0.000301821172339889,0.000301730076319817
"20003_1140865786",0.000387660221353986,0.000387509940906766
"20003_1140909766",0.000797472455356772,0.000796836493039719
"20003_1141145812",0.00214320722377132,0.0021386138865673
"20003_1140866804",0.00029074516601549,0.000290660633263928
"20003_1140909788",0.00085839049014097,0.000857653655907405
"20003_1140874686",0.000908232518600768,0.000907407632292924
"20003_1140928004",0.000368277210286287,0.000368141582182671
"20003_1140883468",0.00128204773204925,0.001280404085662
"20003_1141172928",0.00120174668619736,0.00120030249109957
"20003_1140864184",0.000614718351004178,0.000614340472353117
"20003_1140909790",0.000600873343098679,0.000600512294324232
"20003_1140858452",0.000445809254557084,0.000445610508665636
"20003_1141174032",0.000517803295665682,0.00051753517541268
"20003_1140877826",0.00029628316917769,0.000296195385461352
"20003_1141192916",0.00193276310360773,0.00192902753039306
"20003_1141200108",0.000362739207124087,0.000362607627391702
"20003_1140879644",0.000312897178664289,0.000312799274019873
"20003_1140888092",0.000664560379463977,0.000664118738966023
"20003_1140877630",0.000440271251394885,0.00044007741262008
"20003_1140862944",0.000534417305152281,0.000534131703296235
"20003_1140883748",0.00312897178664289,0.00311918132220128
"20003_1140862266",0.000393198224516186,0.000393043619672423
"20003_1140872036",0.000357201203961887,0.000357073611261776
"20003_1140879806",0.00204352316685173,0.00203934717991827
"20003_1141168590",0.000661791377882877,0.000661353410055037
"20003_1140927328",0.00193830110676993,0.00193454409558943
"20003_1140882626",0.000337818192894188,0.000337704071762738
"20003_1141185316",0.000390429222935086,0.000390276787956965
"20003_1141176670",0.000387660221353986,0.000387509940906766
"20003_1141169844",0.000415350237164985,0.000415177721345472
"20003_1140862086",0.00307912975818309,0.00306964871811536
"20003_1141194386",0.000739323422153674,0.000738776823031129
"20003_1140926732",0.0028742236411817,0.00286596247964217
"20003_1141200004",0.00210444120163593,0.00210001252886478
"20003_1140864992",0.0111064653417917,0.0109831117694033
"20003_1140873474",0.000506727289341282,0.000506470516795519
"20003_1140883664",0.00156448589332145,0.00156203827721104
"20003_1140882498",0.000603642344679779,0.000603277960599488
"20003_1141193346",0.000595335339936479,0.000594980915769502
"20003_1140874896",0.00184415505301254,0.00184075414515298
"20003_1140879854",0.00160878991861904,0.00160620171361679
"20003_1140860750",0.000456885260881484,0.000456676516739873
"20003_1141182628",0.00255301945777411,0.00254650154942234
"20003_1141166006",0.00161155892020014,0.00160896179804687
"20003_1140873450",0.00029074516601549,0.000290660633263928
"20003_1140923688",0.000731016417410374,0.000730482032407851
"20003_1141176284",0.000373815213448487,0.000373675475634681
"20003_1140928274",0.000733785418991474,0.00073324697795035
"20003_1140851088",0.000481806275111383,0.000481574137824646
"20003_1141188146",0.00143157381742865,0.0014295244138339
"20003_1141193282",0.00125712671781936,0.0012555463502347
"20003_2038460068",0.00029074516601549,0.000290660633263928
"20003_1141171152",0.000944229539155067,0.000943337969732454
"20003_1141146606",0.00154233388067265,0.00153995508687318
"20003_1141152848",0.000628563358909678,0.000628168267013514
"20003_1140881472",0.00141495980794205,0.00141295769668396
"20003_1141168584",0.00184692405459364,0.0018435129261302
"20003_1140860834",0.00307636075660199,0.00306689676109723
"20003_1141180150",0.00028243816127219,0.000282358389957247
"20003_1140868170",0.00144264982375305,0.00144056858523907
"20003_1140883476",0.000426426243489385,0.000426244404148249
"20003_1141187776",0.000600873343098679,0.000600512294324232
"20003_1140865588",0.000689481393693876,0.000689006009101626
"20003_1140866466",0.000299052170758789,0.000298962738557954
"20003_1140922714",0.00028243816127219,0.000282358389957247
"20003_1140865336",0.000728247415829274,0.000727717071530612
"20003_1140861120",0.000875004499627569,0.000874238866753201
"20003_1140871168",0.00112421464192656,0.00112295078336544
"20003_1140879866",0.000772551441126873,0.000771954605397686
"20003_1141173348",0.00086392849330317,0.000863182120861629
"20003_1141166086",0.000343356196056388,0.000343238302579018
"20003_1140867444",0.000545493311476681,0.000545195748523815
"20003_1140888556",0.000515034294084582,0.000514769033760499
"20003_1140862148",0.0027579255747755,0.0027503194212995
"20003_1140872492",0.000398736227678386,0.000398577237099123
"20003_1140871188",0.000767013437964673,0.000766425128350655
"20003_1140872694",0.000348894199218588,0.000348772472056339
"20003_1140888758",0.000501189286179082,0.000500938095478502
"20003_1140927730",0.000614718351004178,0.000614340472353117
"20003_1141150750",0.00028520716285329,0.000285125819727547
"20003_1140860802",0.000365508208705187,0.000365374612454556
"20003_1141151016",0.000830700474329971,0.000830010411051919
"20003_1141200708",0.000335049191313088,0.000334936933352489
"20003_1140882728",0.000509496290922382,0.000509236704451918
"20003_1141145660",0.00472668569893753,0.00470434414124099
"20003_1141167940",0.000556569317801081,0.000556259548395563
"20003_1141168322",0.000503958287760182,0.00050370431380438
"20003_1140910698",0.000354432202380788,0.000354306580194703
"20003_1140862770",0.00028243816127219,0.000282358389957247
"20003_1140880956",0.00029351416759659,0.00029342801703001
"20003_1141145638",0.000429195245070485,0.000429011036512094
"20003_1140871692",0.000589797336774279,0.000589449475875813
"20003_1140870306",0.000509496290922382,0.000509236704451918
"20003_1141180314",0.000919308524925168,0.000918463396761168
"20003_1141174508",0.000321204183407589,0.00032110101128015
"20003_1140862952",0.000371046211867387,0.000370908536576046
"20003_1141191748",0.000598104341517579,0.000597746612714237
"20003_1140871666",0.000384891219772886,0.000384743078521828
"20003_1141162764",0.00199368113839193,0.00198970637391035
"20003_1140865670",0.000645177368396277,0.000644761114559587
"20003_1140869848",0.00531094503254961,0.00528273889541085
"20003_1141189094",0.000384891219772886,0.000384743078521828
"20003_1141199858",0.000589797336774279,0.000589449475875813
"20003_1140862144",0.0027108525478968,0.00270350382636037
"20003_1140871052",0.000420888240327185,0.000420711093416339
"20003_1140867818",0.000620256354166378,0.000619871636221494
"20003_1141179974",0.00114636665457536,0.00114505249806864
"20003_1140867998",0.000348894199218588,0.000348772472056339
"20003_1140863302",0.000382122218191787,0.000381976200802151
"20003_1141157252",0.000935922534411767,0.000935046583421347
"20003_1141164276",0.000830700474329971,0.000830010411051919
"20003_1140865010",0.00232873032970502,0.00232330734475653
"20003_1141172838",0.000299052170758789,0.000298962738557954
"20003_1141188594",0.00028797616443439,0.000287893234163108
"20003_1141164086",0.00181646503720154,0.00181316549197016
"20003_1140879762",0.00027966915969109,0.000279590944852208
"20003_1141180662",0.000304590173920989,0.00030449739874694
"20003_1140879630",0.00055933831938218,0.000559025460026651
"20003_1141157494",0.000348894199218588,0.000348772472056339
"20003_1140866116",0.00172785698660634,0.00172487149684018
"20003_1140864070",0.00028797616443439,0.000287893234163108
"20003_1140871336",0.000667329381045077,0.000666884052542271
"20003_1140882272",0.000315666180245389,0.000315566535108038
"20003_1140866236",0.00183307904668814,0.00182971886789673
"20003_1140927320",0.000321204183407589,0.00032110101128015
"20003_1141200072",0.000321204183407589,0.00032110101128015
"20003_1141200768",0.00028797616443439,0.000287893234163108
"20003_1140883656",0.000343356196056388,0.000343238302579018
"20003_1140861128",0.00192999410202663,0.00192626922479277
"20003_1141171336",0.000634101362071878,0.000633699277534496
"20003_1140888510",0.00173616399134964,0.00173314972594478
"20003_1140879798",0.000351663200799688,0.000351539533792891
"20003_1141157126",0.00186076906249913,0.00185730660099518
"20003_1140913292",0.00027966915969109,0.000279590944852208
"20003_1140923670",0.00171954998186304,0.00171659312972291
"20003_1140884696",0.000321204183407589,0.00032110101128015
"20003_1141151284",0.000758706433221373,0.000758130797769562
"20003_1140879818",0.00190230408621563,0.0018986853253792
"20003_1141157132",0.000764244436383573,0.00076366036682503
"20003_1140873476",0.000404274230840586,0.000404110793186864
"20003_1140916980",0.000556569317801081,0.000556259548395563
"20003_1140868426",0.000401505229259486,0.000401344022810363
"20003_1140862060",0.000404274230840586,0.000404110793186864
"20003_1140881474",0.000456885260881484,0.000456676516739873
"20003_1140861202",0.000332280189731988,0.0003321697796075
"20003_1140860904",0.000592566338355379,0.000592215203490027
"20003_1140871112",0.00377691815662027,0.00376265304585846
"20003_1140883968",0.000431964246651585,0.0004317776535412
"20003_1140878186",0.000420888240327185,0.000420711093416339
"20003_1140852756",0.000379353216610687,0.000379209307747734
"20003_1140909482",0.000659022376301777,0.00065858806580931
"20003_1140860954",0.00329234287992778,0.00328150335828877
"20003_1140888390",0.000346125197637488,0.000346005394985048
"20003_1141168122",0.000589797336774279,0.000589449475875813
"20003_1141180140",0.000891618509114169,0.000890823525548374
"20003_1141167708",0.000335049191313088,0.000334936933352489
"20003_1140878324",0.000431964246651585,0.0004317776535412
"20003_1140865016",0.000742092423734774,0.000741541722569409
"20003_1140876146",0.000443040252975984,0.000442843968310227
"20003_1140909872",0.000431964246651585,0.0004317776535412
"20003_1140923484",0.00057872133044988,0.000578386412071562
"20003_1140864950",0.000647946369977377,0.00064752653547901
"20003_1141195044",0.000445809254557084,0.000445610508665636
"20003_1140864952",0.000346125197637488,0.000346005394985048
"20003_1141173328",0.000354432202380788,0.000354306580194703
"20003_1140868064",0.000304590173920989,0.00030449739874694
"20003_1140882394",0.00085285248697877,0.000852125129614224
"20003_1141157178",0.000371046211867387,0.000370908536576046
"20003_1140911638",0.000553800316219981,0.000553493621429735
"20003_1140910498",0.000393198224516186,0.000393043619672423
"20003_1140870488",0.00028797616443439,0.000287893234163108
"20003_1140865872",0.000379353216610687,0.000379209307747734
"20003_1141171940",0.000323973184988689,0.000323868226364097
"20003_1140910766",0.00318988982142709,0.00317971442435424
"20003_1141168752",0.000974688556547166,0.000973738538764902
"20003_1140879792",0.00158386890438914,0.00158136026368285
"20003_1141175684",0.00198814313522973,0.00198419042210357
"20003_1140865752",0.000905463517019668,0.000904643652839015
"20003_1140871196",0.000454116259300384,0.000453910037723423
"20003_1140861778",0.00184415505301254,0.00184075414515298
"20003_1140851812",0.00235088234235382,0.00234535569456623
"20003_1140872338",0.000310128177083189,0.000310031997596968
"20003_1140868172",0.000639639365234078,0.000639230226716521
"20003_1141157402",0.000384891219772886,0.000384743078521828
"20003_1140868080",0.000376584215029587,0.000376442399358577
"20003_1140888366",0.00152018186802385,0.00151787091511198
"20003_1141179764",0.00028797616443439,0.000287893234163108
"20003_1140881320",0.000357201203961887,0.000357073611261776
"20003_1140868364",0.000631332360490778,0.000630933779941375
"20003_1140879392",0.000362739207124087,0.000362607627391702
"20003_1141181868",0.00127374072730596,0.00127211831186556
"20003_1140862526",0.000315666180245389,0.000315566535108038
"20003_1140871506",0.000337818192894188,0.000337704071762738
"20003_1140909874",0.00121836069568396,0.00121687629289917
"20003_1140928284",0.00086115949172207,0.000860417896051887
"20003_1141190160",0.000335049191313088,0.000334936933352489
"20003_1140861936",0.000323973184988689,0.000323868226364097
"20003_1140925978",0.000445809254557084,0.000445610508665636
"20003_1141195224",0.00029351416759659,0.00029342801703001
"20003_1140875632",0.000359970205542987,0.000359840626994109
"20003_1140871688",0.000830700474329971,0.000830010411051919
"20003_1141172698",0.000304590173920989,0.00030449739874694
"20003_1140871680",0.000484575276692483,0.000484340463493701
"20003_1140865414",0.000523341298827882,0.000523067412712823
"20003_1141177600",0.00147033983956405,0.00146817794032024
"20003_1140856342",0.000800241456937872,0.00079960107054847
"20003_1140865668",0.000545493311476681,0.000545195748523815
"20003_1141153032",0.000476268271949183,0.000476041440482318
"20003_1140865394",0.00028520716285329,0.000285125819727547
"20003_1140888362",0.000326742186569789,0.000326635426113304
"20003_1140865000",0.000312897178664289,0.000312799274019873
"20003_1140860728",0.000443040252975984,0.000442843968310227
"20003_1141189090",0.000420888240327185,0.000420711093416339
"20003_1140861780",0.000595335339936479,0.000594980915769502
"20003_1141164872",0.000335049191313088,0.000334936933352489
"20003_1141190960",0.000343356196056388,0.000343238302579018
"20003_1140911642",0.000498420284597983,0.000498171861817884
"20003_1141157264",0.000620256354166378,0.000619871636221494
"20003_1140888762",0.00056764532412548,0.000567323102911479
"20003_1141145630",0.00029074516601549,0.000290660633263928
"20003_1141171646",0.00206013717633833,0.002055893011153
"20003_1140862438",0.000515034294084582,0.000514769033760499
"20003_1141171038",0.00028243816127219,0.000282358389957247
"20003_1140911698",0.000401505229259486,0.000401344022810363
"20003_1140878172",0.000315666180245389,0.000315566535108038
"20003_1140860976",0.000412581235583886,0.00041241101230793
"20003_1141168108",0.000431964246651585,0.0004317776535412
"20003_1140860840",0.00105222060081796,0.00105111343262518
"20003_1140910512",0.000348894199218588,0.000348772472056339
"20024_3211",0.0577369536691228,0.0544033978501324
"20024_1121",0.0253356212778843,0.0246937275723479
"20024_1132",0.0204905622287272,0.0200706990882778
"20024_1136",0.011607953971939,0.0114732093765244
"20024_1163",0.024124356515595,0.0235423719383035
"20024_1239",0.0129201574644191,0.0127532269955137
"20024_2211",0.0118098314323206,0.0116703593138608
"20024_2315",0.0206924396891087,0.0202642626288213
"20024_2319",0.0101948117492682,0.0100908775626652
"20024_3119",0.0115070152417483,0.0113746038419744
"20024_3232",0.0256384374684566,0.0249811079926327
"20024_3563",0.0131220349248006,0.012949847124233
"20024_4112",0.0242252952457858,0.0236384303160403
"20024_4113",0.0117088927021298,0.0115717945338198
"20024_4122",0.0126173412738468,0.0124581439730261
"20024_4150",0.0314928838195215,0.0305010820882517
"20024_6115",0.0278590895326537,0.0270829606630653
"20024_7111",0.0103966892096497,0.0102885980631277
"20079_6",0.171971921364264,0.142397579626547
"20079_1",0.156357555369747,0.131909870248544
"20079_2",0.161121589826356,0.135161423118183
"20079_3",0.167285667062049,0.139301172657654
"20079_4",0.168957940381512,0.140411154763549
"20079_5",0.17189414120987,0.142346545427591
"20079_7",0.0024111847862018,0.00240537097412859
"20084_472",0.242324071013281,0.183603115620831
"20084_469",0.0255896707954965,0.0249348395440746
"20084_471",0.0581795554864176,0.0547946948098205
"20084_488",0.0376650397651039,0.0362463845445971
"20084_473",0.154043595776538,0.130314166376772
"20084_470",0.00585295661811889,0.00581869951694531
"20084_468",0.074707838295059,0.0691265771923383
"20084_478",0.0639936220273397,0.0598984383671617
"20084_476",0.0224395745425555,0.0219360400369046
"20084_487",0.0299259144029401,0.029030354050088
"20084_485",0.0562739417037743,0.0531071851888945
"20084_474",0.0461625216326054,0.0440315432291247
"20084_479",0.0318509732241819,0.0308364887288543
"20084_486",0.0139226476364556,0.0137288075192467
"20084_477",0.0204756256441169,0.0200563743985989
"20084_481",0.0125614949345674,0.0124037037795763
"20084_475",0.0096447391448072,0.00955171815163583
"20084_483",0.0157504812647053,0.0155024036046355
"20084_480",0.018686682093064,0.0183374900054167
"20084_484",0.0156338110331149,0.0153893949856958
"20084_482",0.00433624360744356,0.00431744059882047
"20086_10",0.118167499562487,0.104203941609636
"20086_11",0.0333676862348572,0.0322542837501893
"20086_13",0.0341260427401948,0.0329614559470892
"20086_8",0.0206311859529041,0.0202055401190808
"20086_9",0.0133004064013067,0.0131235055908668
"20086_12",0.0024111847862018,0.00240537097412859
"20089_464",0.0789468567095106,0.0727142505251986
"20089_465",0.798063274155599,0.161158284599644
"20089_462",0.152235207186886,0.129059648879652
"20089_463",0.090827775293134,0.0825780905284339
"20089_461",0.0406401306706594,0.0389885104497311
"20090_352",0.17615260466292,0.145122864533389
"20090_355",0.0769634627724736,0.0710400881705437
"20090_396",0.00808913605693507,0.00802370193478747
"20090_365",0.0520543683279211,0.0493447110659023
"20090_354",0.121064810313648,0.106408122017369
"20090_353",0.350380150504599,0.227613900636973
"20090_371",0.0815524918816964,0.0749016829495822
"20090_359",0.127306667703735,0.111099680061906
"20090_357",0.0107142162677193,0.0105994218374878
"20090_356",0.0231979310478931,0.0226597870429903
"20090_377",0.0251035448305365,0.0244733568674777
"20090_389",0.0150504598751629,0.014823943532709
"20090_364",0.0104614307659401,0.0103519892322695
"20090_383",0.00927528341143757,0.00918925252907508
"20090_395",0.00322787640733467,0.00321745722123364
"20090_368",0.0154004705699341,0.0151632960761587
"20090_374",0.0144087736014156,0.0142011608447187
"20090_375",0.0159643766892877,0.0157095153662103
"20090_360",0.0395317634705505,0.0379690031474589
"20090_367",0.0223423493495635,0.0218431687751055
"20090_372",0.00581406654092208,0.00578026317117981
"20090_361",0.0104030956501449,0.0102948712510388
"20090_373",0.0368483481439711,0.0354905473830318
"20090_362",0.0713632916561339,0.0662705722601355
